transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span	transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span
bHd13239.1	2602	6	1452	5	1150	RVARI.g1077.t1	1930	5	1431	4	499
bHd05021.1	1465	4	792	3	673	RVARI.g12992.t1	1297	4	939	3	358
bHd06952.1	5732	10	3432	9	2300	RVARI.g10452.t1	4164	11	3342	10	822
bHd10347.1	3224	11	1173	10	2051	RVARI.g13587.t1	2263	12	1212	11	1051
bHd12156.1	1246	2	837	1	409	RVARI.g12921.t1	908	2	825	1	83
bHd10483.1	2759	6	1392	5	1367	RVARI.g9390.t1	1946	5	1368	4	578
bHd02643.1	4744	16	2241	15	2503	RVARI.g4851.t1	3471	16	2241	15	1230
bHd15826.1	2541	6	1581	5	960	RVARI.g13296.t1	2219	4	1545	3	674
bHd06774.1	2490	4	1146	3	1344	RVARI.g2424.t1	2099	3	1158	2	941
bHd08403.1	2515	9	888	8	1627	RVARI.g6981.t1	1445	8	822	7	623
bHd00070.1	1197	6	567	5	630	RVARI.g6118.t1	1582	6	567	5	1015
bHd03888.2	3880	8	1392	7	2488	RVARI.g1578.t1	3192	7	1527	6	1665
bHd00315.1	2822	3	258	2	2564	RVARI.g6402.t1	1380	3	288	2	1092
bHd08319.1	5720	18	1911	17	3809	RVARI.g10561.t1	3039	15	1722	14	1317
bHd18112.1	4949	13	2205	12	2744	RVARI.g5647.t2	3362	10	1746	9	1616
bHd07583.1	7807	16	5292	15	2515	RVARI.g2521.t1	12318	25	6975	24	5343
bHd02283.1	1564	6	699	5	865	RVARI.g13682.t1	1305	6	678	5	627
bHd10012.1	16043	32	5079	31	10964	RVARI.g4985.t1	12004	30	5019	29	6985
bHd00689.1	3254	5	1062	4	2192	RVARI.g828.t1	2029	5	1155	4	874
bHd00835.1	1887	5	651	4	1236	RVARI.g13313.t1	1869	5	660	4	1209
bHd02556.1	1734	4	933	3	801	RVARI.g5428.t1	1390	4	942	3	448
bHd04470.1	7665	9	2541	8	5124	RVARI.g6154.t1	3443	11	2493	10	950
bHd07786.1	2280	6	810	5	1470	RVARI.g8099.t1	801	3	534	2	267
bHd07103.1	2699	7	1026	6	1673	RVARI.g9500.t1	1818	9	954	8	864
bHd08467.1	2016	6	723	5	1293	RVARI.g7251.t1	1453	4	717	3	736
bHd02459.1	9029	14	3123	13	5906	RVARI.g5073.t1	2467	6	1815	5	652
bHd05776.1	9807	30	4917	29	4890	RVARI.g811.t1	9356	21	4917	20	4439
bHd01566.1	5750	4	1122	3	4628	RVARI.g11756.t1	1633	3	1251	2	382
bHd04436.1	1223	3	831	2	392	RVARI.g1810.t1	1307	3	882	2	425
bHd07564.1	2640	4	1245	3	1395	RVARI.g2547.t1	1648	3	1263	2	385
bHd06993.1	1471	2	840	1	631	RVARI.g1134.t1	1048	2	807	1	241
bHd18713.1	2574	4	1335	3	1239	RVARI.g5221.t1	2049	3	1671	2	378
bHd06268.1	2028	4	1026	3	1002	RVARI.g10623.t1	1377	3	1044	2	333
bHd06279.1	282	1	282	0	0	RVARI.g8227.t1	342	1	342	0	0
bHd04021.1	3236	7	924	6	2312	RVARI.g8165.t1	1960	6	1128	5	832
bHd17154.2	1051	4	561	3	490	RVARI.g1026.t1	621	3	492	2	129
bHd04395.1	4316	4	1512	3	2804	RVARI.g1928.t1	1831	4	894	3	937
bHd05362.1	5882	15	3225	14	2657	RVARI.g6505.t1	4795	14	3231	13	1564
bHd06452.1	1929	4	624	3	1305	RVARI.g10952.t1	1403	3	630	2	773
bHd03382.1	2998	10	1692	9	1306	RVARI.g6574.t1	2437	10	1668	9	769
bHd09307.1	2545	5	849	4	1696	RVARI.g13642.t1	1746	5	867	4	879
bHd02032.1	988	3	432	2	556	RVARI.g10428.t1	578	3	432	2	146
bHd18623.1	11127	20	4074	19	7053	RVARI.g4816.t1	6710	18	3894	17	2816
bHd04607.1	4827	6	3438	5	1389	RVARI.g10664.t1	3686	4	3354	3	332
bHd04865.1	1299	3	381	2	918	RVARI.g418.t1	837	3	381	2	456
bHd04515.1	2509	7	621	6	1888	RVARI.g11341.t1	1116	5	627	4	489
bHd18726.1	2093	4	909	3	1184	RVARI.g11203.t1	1394	2	963	1	431
bHd15286.1	1023	4	402	3	621	RVARI.g6837.t1	1138	4	438	3	700
bHd00443.1	2404	9	1017	8	1387	RVARI.g5692.t1	1771	9	1008	8	763
bHd01192.1	7166	12	2235	11	4931	RVARI.g11019.t1	4186	10	2007	9	2179
bHd10279.1	4561	8	1251	7	3310	RVARI.g9856.t1	2407	7	1554	6	853
bHd15095.1	9147	14	4002	13	5145	RVARI.g3231.t1	1343	2	1236	1	107
bHd04699.1	1732	8	660	7	1072	RVARI.g7341.t1	3315	9	978	8	2337
bHd17061.1	1956	2	1677	1	279	RVARI.g3496.t1	1832	3	1587	2	245
bHd14908.1	922	4	279	3	643	RVARI.g6987.t1	640	4	282	3	358
bHd01252.1	4187	5	1005	4	3182	RVARI.g10995.t1	2931	4	810	3	2121
bHd01997.1	2807	11	1245	10	1562	RVARI.g10400.t1	2033	11	1257	10	776
bHd01020.1	10780	13	2415	12	8365	RVARI.g1141.t2	5377	14	2385	13	2992
bHd12587.1	5145	11	2085	10	3060	RVARI.g4022.t1	3463	12	2070	11	1393
bHd15607.1	821	3	612	2	209	RVARI.g12662.t1	831	3	639	2	192
bHd00855.1	2049	8	1125	7	924	RVARI.g13354.t1	6623	21	3597	20	3026
bHd01282.1	900	2	675	1	225	RVARI.g11386.t1	872	2	663	1	209
bHd05360.1	1453	2	723	1	730	RVARI.g6561.t1	1033	2	684	1	349
bHd07387.1	1427	5	747	4	680	RVARI.g4113.t1	899	4	705	3	194
bHd12763.1	2193	6	1275	5	918	RVARI.g9124.t1	1272	3	732	2	540
bHd06193.1	7016	13	4302	12	2714	RVARI.g9369.t1	7104	17	4278	16	2826
bHd18310.1	2792	2	1185	1	1607	RVARI.g9910.t1	1393	2	1194	1	199
bHd18356.1	4564	7	1248	6	3316	RVARI.g8819.t1	2040	6	1254	5	786
bHd05923.1	1173	4	546	3	627	RVARI.g9688.t1	495	2	432	1	63
bHd03465.1	2826	6	1626	5	1200	RVARI.g13817.t1	2078	5	1719	4	359
bHd19451.1	10853	18	4827	17	6026	RVARI.g4476.t1	2455	11	1671	10	784
bHd01375.1	1285	4	672	3	613	RVARI.g4635.t1	766	3	417	2	349
bHd03083.1	8108	7	5079	6	3029	RVARI.g6625.t1	5846	7	5163	6	683
bHd00935.1	1332	1	1332	0	0	RVARI.g7182.t1	2371	5	1491	4	880
bHd04069.1	4080	6	2328	5	1752	RVARI.g8932.t1	2122	7	1500	6	622
bHd01434.1	2107	3	1521	2	586	RVARI.g5999.t1	2147	3	1521	2	626
bHd06509.1	3990	12	1773	11	2217	RVARI.g5946.t1	3009	8	1809	7	1200
bHd19449.1	3445	7	1668	6	1777	RVARI.g6767.t1	2921	5	1632	4	1289
bHd08371.1	2820	11	1281	10	1539	RVARI.g9294.t2	2593	11	1317	10	1276
bHd17063.1	2242	2	1401	1	841	RVARI.g3491.t1	1418	2	1341	1	77
bHd07837.1	943	3	270	2	673	RVARI.g8956.t1	1082	3	468	2	614
bHd08460.1	1535	4	540	3	995	RVARI.g7259.t1	654	3	528	2	126
bHd00857.1	2885	4	1389	3	1496	RVARI.g804.t1	1636	3	1356	2	280
bHd03750.1	2599	6	1497	5	1102	RVARI.g4091.t1	1251	2	1074	1	177
bHd05229.2	5593	19	2418	18	3175	RVARI.g3588.t2	3811	18	2319	17	1492
bHd10470.1	2392	6	750	5	1642	RVARI.g9418.t1	1163	6	771	5	392
bHd05115.1	6698	22	2670	21	4028	RVARI.g1865.t1	4742	22	2724	21	2018
bHd03989.1	1255	3	693	2	562	RVARI.g12864.t1	963	3	801	2	162
bHd13480.1	1830	2	720	1	1110	RVARI.g8048.t1	911	2	699	1	212
bHd07157.1	5519	5	882	4	4637	RVARI.g9276.t1	3581	5	879	4	2702
bHd07162.1	6876	10	1701	9	5175	RVARI.g9265.t1	3855	10	1716	9	2139
bHd15830.2	3743	15	1689	14	2054	RVARI.g2597.t1	2385	9	1761	8	624
bHd12822.1	2694	5	891	4	1803	RVARI.g8525.t1	576	1	576	0	0
bHd00237.1	2127	7	1101	6	1026	RVARI.g5907.t1	1229	2	1092	1	137
bHd12528.1	3611	6	1815	5	1796	RVARI.g4999.t1	2481	5	1665	4	816
bHd19410.1	1144	4	591	3	553	RVARI.g6742.t1	764	3	588	2	176
bHd08194.1	363	1	363	0	0	RVARI.g20.t1	1682	4	996	3	686
bHd05785.1	3043	6	1257	5	1786	RVARI.g10141.t1	3157	9	2100	8	1057
bHd18255.1	8058	9	3699	8	4359	RVARI.g2176.t1	5506	11	3681	10	1825
bHd17572.1	5950	14	3237	13	2713	RVARI.g741.t1	4631	8	2241	7	2390
bHd03245.1	5247	17	2880	16	2367	RVARI.g13717.t1	3972	16	2733	15	1239
bHd14784.1	7272	10	2874	9	4398	RVARI.g7473.t1	5763	8	2781	7	2982
bHd10908.1	2147	5	891	4	1256	RVARI.g10635.t1	1311	4	906	3	405
bHd15621.1	2616	6	1521	5	1095	RVARI.g2233.t1	2698	6	1740	5	958
bHd06783.1	8754	7	1932	6	6822	RVARI.g13192.t1	5496	9	1890	8	3606
bHd14816.1	1707	4	1122	3	585	RVARI.g9903.t1	1396	4	1056	3	340
bHd06473.1	1861	7	855	6	1006	RVARI.g4730.t1	1476	7	849	6	627
bHd04511.1	2128	3	1137	2	991	RVARI.g11352.t2	5025	11	2466	10	2559
bHd01775.1	8822	14	4623	13	4199	RVARI.g10544.t1	3731	5	2736	4	995
bHd03090.1	17537	29	4329	28	13208	RVARI.g6632.t1	4193	10	1800	9	2393
bHd04208.1	2175	12	1107	11	1068	RVARI.g4648.t1	1855	7	1104	6	751
bHd12557.1	5004	18	2334	17	2670	RVARI.g7870.t1	3973	18	2082	17	1891
bHd16690.1	2552	6	741	5	1811	RVARI.g4787.t1	1129	5	729	4	400
bHd03847.1	759	2	519	1	240	RVARI.g2024.t1	486	1	486	0	0
bHd03747.1	1703	5	654	4	1049	RVARI.g3654.t1	1231	5	654	4	577
bHd18583.1	1367	5	510	4	857	RVARI.g10705.t1	823	5	516	4	307
bHd05378.1	1584	3	804	2	780	RVARI.g6491.t1	1019	3	747	2	272
bHd17570.1	4262	4	1395	3	2867	RVARI.g742.t1	1561	2	1287	1	274
bHd11634.1	6208	5	1992	4	4216	RVARI.g9034.t1	4699	6	2049	5	2650
bHd15653.1	2131	3	1353	2	778	RVARI.g10673.t1	2415	5	2034	4	381
bHd18238.1	2046	4	579	3	1467	RVARI.g105.t1	1358	4	960	3	398
bHd05230.1	2125	7	957	6	1168	RVARI.g3586.t1	1419	7	885	6	534
bHd11776.1	6389	9	3369	8	3020	RVARI.g4646.t1	4128	6	2922	5	1206
bHd18628.1	973	2	750	1	223	RVARI.g4821.t1	807	1	807	0	0
bHd08257.1	659	2	591	1	68	RVARI.g10212.t1	889	2	603	1	286
bHd06471.1	1982	7	1122	6	860	RVARI.g4729.t1	1960	7	1134	6	826
bHd08804.1	1805	4	909	3	896	RVARI.g9468.t1	1372	5	897	4	475
bHd04273.1	2079	3	318	2	1761	RVARI.g3368.t1	1304	3	318	2	986
bHd03562.1	2939	9	1287	8	1652	RVARI.g12573.t1	2280	9	1281	8	999
bHd08300.2	7739	24	2838	23	4901	RVARI.g10555.t1	2865	13	1860	12	1005
bHd10809.1	2701	5	1407	4	1294	RVARI.g10534.t1	2936	6	2142	5	794
bHd11894.1	2911	14	1092	13	1819	RVARI.g10107.t1	2398	16	1155	15	1243
bHd02184.1	4437	7	2085	6	2352	RVARI.g8156.t1	2741	5	2121	4	620
bHd06962.1	3619	6	1893	5	1726	RVARI.g1193.t1	5010	6	2163	5	2847
bHd15324.1	2236	9	1155	8	1081	RVARI.g6865.t1	1797	9	1152	8	645
bHd02760.1	3270	8	1245	7	2025	RVARI.g5540.t1	1870	7	1278	6	592
bHd07653.1	2029	7	1080	6	949	RVARI.g2461.t1	3843	14	2079	13	1764
bHd05737.1	2322	10	1326	9	996	RVARI.g12592.t1	1831	5	711	4	1120
bHd14672.1	2329	3	2031	2	298	RVARI.g11057.t1	1478	3	1260	2	218
bHd04711.1	2247	9	1203	8	1044	RVARI.g7304.t1	1889	8	1212	7	677
bHd11392.1	2713	5	1536	4	1177	RVARI.g9328.t1	2001	4	1629	3	372
bHd01916.1	2506	6	1383	5	1123	RVARI.g627.t1	1577	4	1242	3	335
bHd11038.1	1130	2	699	1	431	RVARI.g8617.t1	1012	2	780	1	232
bHd18724.1	679	4	366	3	313	RVARI.g11201.t1	501	3	366	2	135
bHd06316.1	3670	7	2286	6	1384	RVARI.g304.t1	3291	6	2139	5	1152
bHd12526.1	1815	2	1035	1	780	RVARI.g4475.t1	2041	3	1110	2	931
bHd18183.1	1818	3	1323	2	495	RVARI.g7590.t1	1737	3	1467	2	270
bHd00778.1	2935	3	1170	2	1765	RVARI.g3826.t1	1648	2	1008	1	640
bHd04285.1	5776	24	2658	23	3118	RVARI.g5875.t1	5024	15	2691	14	2333
bHd02112.1	2850	3	1311	2	1539	RVARI.g5400.t1	5485	8	4086	7	1399
bHd02107.1	6563	14	2817	13	3746	RVARI.g5410.t1	3881	9	2499	8	1382
bHd17345.1	1800	9	927	8	873	RVARI.g2388.t1	2484	7	1080	6	1404
bHd03951.1	1073	2	462	1	611	RVARI.g4743.t1	685	2	372	1	313
bHd03176.1	3686	4	1311	3	2375	RVARI.g8689.t1	5870	9	2964	8	2906
bHd10496.1	1870	5	1041	4	829	RVARI.g5115.t1	1952	7	1215	6	737
bHd07828.1	3989	18	2226	17	1763	RVARI.g13857.t1	3600	15	2205	14	1395
bHd08531.1	8593	17	5508	16	3085	RVARI.g5006.t1	7625	11	5364	10	2261
bHd19246.1	5211	14	2706	13	2505	RVARI.g9324.t1	4511	13	2691	12	1820
bHd05005.1	762	3	426	2	336	RVARI.g12998.t1	534	3	366	2	168
bHd02274.1	2185	7	765	6	1420	RVARI.g13674.t1	1471	7	762	6	709
bHd15326.1	5664	10	3393	9	2271	RVARI.g6864.t1	4491	11	3402	10	1089
bHd01017.1	2329	4	498	3	1831	RVARI.g1139.t1	654	1	654	0	0
bHd03021.1	5220	10	2607	9	2613	RVARI.g8700.t1	3688	6	2766	5	922
bHd16322.1	1253	4	666	3	587	RVARI.g11010.t1	2084	7	1350	6	734
bHd14820.1	1690	6	1014	5	676	RVARI.g7542.t1	1576	6	1017	5	559
bHd18068.1	545	3	399	2	146	RVARI.g5687.t1	669	4	429	3	240
bHd16269.1	953	4	465	3	488	RVARI.g3737.t1	656	3	435	2	221
bHd16822.1	7617	24	4047	23	3570	RVARI.g3326.t1	5910	23	4062	22	1848
bHd05076.1	9590	10	3510	9	6080	RVARI.g13414.t1	8630	17	4872	16	3758
bHd18899.1	10500	17	6096	16	4404	RVARI.g4980.t1	10192	21	6468	20	3724
bHd19651.1	2853	9	1902	8	951	RVARI.g2851.t1	2854	8	1893	7	961
bHd15739.1	2337	7	1254	6	1083	RVARI.g9617.t1	3196	10	1224	9	1972
bHd07532.1	1188	1	1188	0	0	RVARI.g2590.t1	1158	1	1158	0	0
bHd08906.1	7574	7	3444	6	4130	RVARI.g1159.t1	4113	4	2673	3	1440
bHd03738.1	917	2	639	1	278	RVARI.g4118.t1	845	2	672	1	173
bHd02728.1	1444	5	684	4	760	RVARI.g8225.t1	826	4	603	3	223
bHd18653.1	4041	12	1548	11	2493	RVARI.g11282.t1	2860	12	1554	11	1306
bHd01807.1	1844	3	918	2	926	RVARI.g8189.t1	1075	2	918	1	157
bHd09567.1	7545	27	4467	26	3078	RVARI.g13753.t1	6376	25	4464	24	1912
bHd06101.1	2450	5	1566	4	884	RVARI.g8845.t1	2812	5	1584	4	1228
bHd18087.1	1030	3	699	2	331	RVARI.g5665.t1	1154	3	717	2	437
bHd10642.1	8470	6	1575	5	6895	RVARI.g11989.t1	3256	6	1341	5	1915
bHd01972.1	3184	9	1686	8	1498	RVARI.g10386.t1	2085	9	1470	8	615
bHd08511.1	4343	14	1827	13	2516	RVARI.g10171.t1	2864	12	1758	11	1106
bHd10916.1	8190	12	3009	11	5181	RVARI.g1692.t1	4424	9	2730	8	1694
bHd15126.1	1510	4	630	3	880	RVARI.g1994.t1	1188	4	627	3	561
bHd15293.1	7256	9	2391	8	4865	RVARI.g6968.t1	3704	8	1845	7	1859
bHd12863.1	3628	9	1158	8	2470	RVARI.g7950.t1	1644	9	960	8	684
bHd04481.1	2161	4	1485	3	676	RVARI.g405.t1	2603	5	1404	4	1199
bHd06763.1	1800	5	651	4	1149	RVARI.g13199.t1	847	4	660	3	187
bHd00634.1	660	3	381	2	279	RVARI.g4706.t1	717	3	381	2	336
bHd15756.1	1049	2	576	1	473	RVARI.g6112.t1	561	1	561	0	0
bHd19403.1	5145	19	2205	18	2940	RVARI.g6733.t1	3596	17	2214	16	1382
bHd15310.1	882	3	462	2	420	RVARI.g6857.t1	1051	3	432	2	619
bHd03702.1	1707	4	726	3	981	RVARI.g7767.t1	1761	4	990	3	771
bHd17019.1	11029	7	1821	6	9208	RVARI.g9550.t1	7040	6	1845	5	5195
bHd01364.1	2438	9	1359	8	1079	RVARI.g4786.t1	2067	6	1587	5	480
bHd18773.1	1825	4	888	3	937	RVARI.g13022.t1	1270	4	885	3	385
bHd08242.1	2025	5	768	4	1257	RVARI.g1935.t1	2169	6	1014	5	1155
bHd11053.1	1533	6	627	5	906	RVARI.g2778.t1	1051	3	416	2	516
bHd05269.1	8499	18	4788	17	3711	RVARI.g3556.t1	7772	21	4809	20	2963
bHd10690.1	444	1	444	0	0	RVARI.g10347.t1	486	1	486	0	0
bHd08326.1	3095	13	1386	12	1709	RVARI.g10571.t1	2250	12	1467	11	783
bHd17390.1	1784	9	831	8	953	RVARI.g2956.t1	2140	9	852	8	1288
bHd15779.1	1802	4	591	3	1211	RVARI.g5523.t1	1160	4	603	3	557
bHd12597.1	9195	10	3552	9	5643	RVARI.g4008.t1	5683	5	3456	4	2227
bHd07541.1	2660	10	711	9	1949	RVARI.g2569.t1	1203	3	843	2	360
bHd10556.1	2560	6	1338	5	1222	RVARI.g8905.t1	1826	6	1335	5	491
bHd04945.1	1368	5	438	4	930	RVARI.g9962.t1	1239	5	432	4	807
bHd06840.1	4157	7	1404	6	2753	RVARI.g8257.t1	2189	7	1416	6	773
bHd09587.1	2714	9	963	8	1751	RVARI.g3777.t1	5481	16	2811	15	2670
bHd00827.2	20612	46	11001	45	9611	RVARI.g13291.t1	17157	37	10182	36	6975
bHd07079.1	2518	9	936	8	1582	RVARI.g9531.t1	1797	9	933	8	864
bHd06321.1	432	1	432	0	0	RVARI.g2677.t1	647	2	462	1	185
bHd09577.1	6861	11	1602	10	5259	RVARI.g13760.t1	3063	10	1530	9	1533
bHd18287.1	7012	10	2088	9	4924	RVARI.g8068.t1	2887	11	2175	10	712
bHd17445.1	2712	8	1278	7	1434	RVARI.g3434.t1	2611	8	1230	7	1381
bHd05508.1	8572	18	4227	17	4345	RVARI.g470.t1	6684	18	4290	17	2394
bHd19846.1	3925	8	1233	7	2692	RVARI.g10838.t1	1664	6	1302	5	362
bHd18581.1	2342	7	972	6	1370	RVARI.g10704.t1	1405	7	975	6	430
bHd17864.1	14444	16	2304	15	12140	RVARI.g172.t1	9666	13	2343	12	7323
bHd11751.1	4877	6	1161	5	3716	RVARI.g6807.t1	1466	7	1071	6	395
bHd19815.1	2965	9	1527	8	1438	RVARI.g10855.t1	2074	8	1524	7	550
bHd18946.1	1088	5	591	4	497	RVARI.g10252.t1	1420	5	594	4	826
bHd17520.1	5647	14	2439	13	3208	RVARI.g694.t1	3273	12	2301	11	972
bHd10504.1	2193	8	660	7	1533	RVARI.g9236.t1	1209	7	657	6	552
bHd07953.1	477	1	477	0	0	RVARI.g7800.t1	1527	1	1527	0	0
bHd17327.1	2894	11	1233	10	1661	RVARI.g2392.t1	2385	10	1233	9	1152
bHd15846.1	1001	2	708	1	293	RVARI.g226.t1	1054	2	807	1	247
bHd14934.1	3363	7	1122	6	2241	RVARI.g7005.t1	1619	8	978	7	641
bHd01758.1	2843	4	2040	3	803	RVARI.g10527.t1	2715	4	2016	3	699
bHd04921.1	2299	7	504	6	1795	RVARI.g4649.t1	1520	7	540	6	980
bHd17963.1	2212	2	1887	1	325	RVARI.g3718.t1	1453	2	1254	1	199
bHd11731.1	822	2	483	1	339	RVARI.g5321.t1	357	1	357	0	0
bHd14873.1	6741	15	2055	14	4686	RVARI.g6962.t1	4590	16	2073	15	2517
bHd16935.1	2588	10	1176	9	1412	RVARI.g3223.t1	3802	13	1752	12	2050
bHd02299.1	3012	9	1728	8	1284	RVARI.g13699.t1	2680	8	1614	7	1066
bHd17185.1	935	3	534	2	401	RVARI.g1037.t1	690	3	525	2	165
bHd03147.1	5308	9	1842	8	3466	RVARI.g12383.t1	4454	7	1743	6	2711
bHd06416.1	767	3	522	2	245	RVARI.g10983.t1	746	3	558	2	188
bHd09622.1	7621	5	2151	4	5470	RVARI.g8638.t1	5058	4	2145	3	2913
bHd01285.1	2272	6	705	5	1567	RVARI.g11389.t1	1227	8	600	7	627
bHd12358.1	5054	10	2970	9	2084	RVARI.g7836.t1	5354	11	2952	10	2402
bHd03017.1	1476	2	945	1	531	RVARI.g8619.t1	1118	2	861	1	257
bHd07451.1	2969	9	1335	8	1634	RVARI.g2672.t1	1621	5	1299	4	322
bHd06945.1	6898	16	3435	15	3463	RVARI.g10448.t1	5282	18	3381	17	1901
bHd15055.1	2964	3	1491	2	1473	RVARI.g1941.t1	2033	4	1311	3	722
bHd15801.1	2067	5	696	4	1371	RVARI.g1258.t1	3453	8	1692	7	1761
bHd14773.1	6195	15	2883	14	3312	RVARI.g7492.t1	3380	9	1599	8	1781
bHd17866.2	13450	19	2976	18	10474	RVARI.g171.t1	9594	18	3087	17	6507
bHd04479.1	2090	5	1443	4	647	RVARI.g542.t1	1249	4	1068	3	181
bHd18619.1	1056	4	480	3	576	RVARI.g5245.t1	496	3	366	2	130
bHd13216.1	1421	7	810	6	611	RVARI.g9998.t1	2112	7	831	6	1281
bHd17830.1	3642	17	1467	16	2175	RVARI.g213.t1	2405	8	1518	7	887
bHd04455.1	2042	3	1629	2	413	RVARI.g3852.t1	2065	3	1593	2	472
bHd15337.1	1341	1	1341	0	0	RVARI.g4512.t1	1696	3	1368	2	328
bHd15546.1	3057	8	1956	7	1101	RVARI.g9852.t1	2978	9	1914	8	1064
bHd04709.1	2617	10	1392	9	1225	RVARI.g7305.t1	2237	10	1377	9	860
bHd16560.1	1666	5	615	4	1051	RVARI.g2907.t1	1079	5	726	4	353
bHd10450.1	1994	6	459	5	1535	RVARI.g9403.t1	843	6	477	5	366
bHd04582.1	2885	7	1116	6	1769	RVARI.g10594.t1	1724	8	1122	7	602
bHd16653.1	1975	4	801	3	1174	RVARI.g10020.t1	4830	20	2643	19	2187
bHd02504.1	13081	11	7875	10	5206	RVARI.g5371.t1	11089	9	7908	8	3181
bHd18767.1	6765	11	2994	10	3771	RVARI.g13014.t1	3942	10	2865	9	1077
bHd07714.1	1721	7	819	6	902	RVARI.g12714.t1	1499	7	885	6	614
bHd00924.1	1385	5	570	4	815	RVARI.g7196.t1	1275	7	690	6	585
bHd13296.1	3229	9	1110	8	2119	RVARI.g240.t1	1856	7	1146	6	710
bHd11296.1	3946	4	1044	3	2902	RVARI.g11482.t1	2788	4	1116	3	1672
bHd03398.1	5888	12	2007	11	3881	RVARI.g6518.t1	2849	12	1962	11	887
bHd08170.1	1887	4	1230	3	657	RVARI.g7795.t1	1736	2	1539	1	197
bHd15282.1	1467	5	888	4	579	RVARI.g6830.t1	1077	4	864	3	213
bHd14572.1	784	2	651	1	133	RVARI.g1919.t1	1567	2	1263	1	304
bHd00079.1	1559	6	984	5	575	RVARI.g6228.t1	1965	4	690	3	1275
bHd01297.1	785	2	504	1	281	RVARI.g11403.t1	525	1	525	0	0
bHd05792.1	3767	11	1656	10	2111	RVARI.g10128.t1	2325	11	1572	10	753
bHd05124.1	15290	37	6306	36	8984	RVARI.g1878.t1	7763	23	4629	22	3134
bHd17042.1	11183	11	4866	10	6317	RVARI.g3514.t1	6613	10	4845	9	1768
bHd11623.1	1862	4	753	3	1109	RVARI.g446.t1	872	4	570	3	302
bHd04701.1	1926	8	900	7	1026	RVARI.g7313.t1	3827	10	915	9	2912
bHd00690.1	3658	12	1617	11	2041	RVARI.g829.t1	2564	12	1614	11	950
bHd11251.1	1718	2	1011	1	707	RVARI.g567.t1	1506	3	1302	2	204
bHd01750.1	2774	6	438	5	2336	RVARI.g13182.t1	366	1	366	0	0
bHd09144.1	1470	3	849	2	621	RVARI.g4417.t1	1209	5	666	4	543
bHd00998.1	2967	8	984	7	1983	RVARI.g7912.t1	1899	8	1038	7	861
bHd01225.1	5930	13	3291	12	2639	RVARI.g13270.t1	4586	13	3327	12	1259
bHd00259.1	3632	7	1794	6	1838	RVARI.g6440.t1	2929	6	1848	5	1081
bHd01995.1	4445	8	1140	7	3305	RVARI.g10398.t1	1213	4	978	3	235
bHd09045.1	3646	8	804	7	2842	RVARI.g3775.t1	1344	8	708	7	636
bHd02649.1	865	2	516	1	349	RVARI.g4845.t1	384	2	321	1	63
bHd08317.1	3516	10	1524	9	1992	RVARI.g10560.t1	2260	10	1533	9	727
bHd08678.1	1732	5	561	4	1171	RVARI.g7683.t1	1457	3	618	2	839
bHd17457.1	1550	3	741	2	809	RVARI.g5416.t1	1011	3	741	2	270
bHd03257.1	2302	8	840	7	1462	RVARI.g13726.t1	1461	8	843	7	618
bHd07727.1	504	1	504	0	0	RVARI.g13437.t1	394	2	312	1	82
bHd12042.1	2229	6	1023	5	1206	RVARI.g5033.t1	2115	8	972	7	1143
bHd00913.1	2390	7	1230	6	1160	RVARI.g7207.t1	1739	7	1110	6	629
bHd15098.1	1166	3	777	2	389	RVARI.g1739.t1	1029	3	789	2	240
bHd15492.1	938	2	444	1	494	RVARI.g982.t1	450	1	450	0	0
bHd12598.1	3388	4	1239	3	2149	RVARI.g4007.t1	3099	4	2352	3	747
bHd05141.1	4849	10	984	9	3865	RVARI.g1905.t1	2209	10	930	9	1279
bHd01426.1	2231	8	1059	7	1172	RVARI.g1750.t1	1504	5	1116	4	388
bHd01661.1	3380	9	1692	8	1688	RVARI.g9072.t1	2624	11	1692	10	932
bHd10298.1	3347	3	1515	2	1832	RVARI.g892.t1	2444	5	1464	4	980
bHd13363.1	1614	5	519	4	1095	RVARI.g9010.t1	860	5	507	4	353
bHd09611.1	2702	3	537	2	2165	RVARI.g3997.t1	566	2	510	1	56
bHd09157.1	4238	8	2361	7	1877	RVARI.g11445.t1	3150	7	2379	6	771
bHd11051.1	426	1	426	0	0	RVARI.g10799.t1	462	1	462	0	0
bHd12524.1	2206	4	1047	3	1159	RVARI.g9899.t1	1520	4	1308	3	212
bHd04866.1	4236	10	2043	9	2193	RVARI.g419.t1	3806	11	1944	10	1862
bHd02135.1	3361	3	2172	2	1189	RVARI.g7812.t1	369	1	369	0	0
bHd10669.1	5259	7	687	6	4572	RVARI.g10364.t1	1085	4	609	3	476
bHd14681.1	1643	3	1347	2	296	RVARI.g7450.t1	1224	1	1224	0	0
bHd14590.1	492	1	492	0	0	RVARI.g7332.t1	513	1	513	0	0
bHd07480.1	1734	8	852	7	882	RVARI.g2637.t1	1430	8	852	7	578
bHd05974.1	4133	8	1671	7	2462	RVARI.g7238.t1	2174	7	1533	6	641
bHd16053.1	18353	11	3192	10	15161	RVARI.g7092.t1	9550	17	4392	16	5158
bHd16531.1	4856	15	1452	14	3404	RVARI.g11963.t1	3951	15	1575	14	2376
